UniRand-0.01,0.8550,0.8890,0.8490,0.8720,0.8630,0.8720,0.8610,0.8550,0.8580,0.8870,0.5210,0.4960,0.5040,0.5170,0.5100,0.5350,0.5280,0.5180,0.5320,0.5030,0.5180,0.5000,0.5090,0.5410,0.4890,0.5250,0.5340,0.5020,0.5520,0.5310,0.5000,0.5070,0.5180,0.5260,0.5510,0.4090,0.4070,0.4330,0.4190,0.4380,0.4180,0.4180,0.4470,0.4340,0.4250,0.4270,0.4100,0.4250,0.3750,0.4400,0.4270,0.4080,0.4190,0.4320,0.4320,0.4270,0.4230,0.4080,0.4310,0.4310,0.4390,0.4200,0.4470,0.4230,0.2890,0.3530,0.3460,0.3600,0.3560,0.3380,0.3660,0.3450,0.3540,0.3880,0.3530,0.3530,0.3470,0.3610,0.3690,0.3380,0.3670,0.3400,0.3580,0.3420,0.3320,0.3770,0.3890,0.3540,0.3560,0.3620,0.3740,0.3660,0.3460,0.3570,0.3380,0.3720,0.3590,0.3510,0.3320,0.3550,0.3340,0.4000,0.3610,0.3680,0.3720,0.3890,0.3750,0.3510,0.3660,0.3820,0.3540,0.3670,0.3570,0.3230,0.3760,0.3710,0.3720,0.3790,0.3750,0.3680,0.3560,0.3610,0.3620,0.3650,0.3750,0.3470,0.3560,0.3620,0.3470,0.3740,0.3560,0.3620,0.3700,0.3620,0.3590,0.3560,0.3610,0.3670,0.3650,0.3840,0.3550,0.3380,0.3440,0.3880,0.3780,0.3550,0.3380,0.3730,0.3660,0.3560,0.3480,0.3360,0.3740,0.3470,0.3670,0.3510,0.3420,0.3740,0.3590,0.3620,0.3920,0.3480,0.3660,0.3920,0.3530,0.3920,0.3570,0.3480,0.3880,0.3580,0.3670,0.3650,0.3800,0.3970,0.3610,0.3360,0.3610,0.3580,0.3340,0.3760,0.3580,0.3830,0.3550,0.3820,0.3750,0.3470,0.3620,0.3410,0.3480,0.3960,0.4490,0.4420,0.4400,0.4280,0.4360,0.4280,0.4340,0.4340,0.4650,0.4340
UniRand-0.05,0.8550,0.8810,0.8490,0.8790,0.8690,0.8720,0.8550,0.8530,0.8650,0.8850,0.8740,0.8540,0.8840,0.8580,0.8660,0.8660,0.5780,0.6330,0.6300,0.5820,0.5870,0.6060,0.5990,0.6060,0.6280,0.6010,0.6180,0.6200,0.6370,0.6030,0.6130,0.6210,0.6070,0.5960,0.6350,0.6050,0.5940,0.5940,0.6140,0.6110,0.6220,0.6000,0.6190,0.6100,0.6200,0.6210,0.6120,0.6070,0.6050,0.6430,0.5940,0.5990,0.6250,0.6170,0.5910,0.5990,0.6260,0.6040,0.6260,0.5950,0.6300,0.6000,0.6070,0.6050,0.6180,0.6100,0.5980,0.6310,0.6330,0.6340,0.6240,0.6430,0.6280,0.6290,0.6240,0.6330,0.6130,0.6120,0.6500,0.5940,0.5990,0.6360,0.6280,0.6220,0.5530,0.6500,0.6220,0.6050,0.6330,0.6220,0.6140,0.6370,0.6210,0.6010,0.6070,0.6360,0.6230,0.6150,0.6170,0.6120,0.5880,0.6620,0.5860,0.5960,0.5770,0.6010,0.6140,0.6030,0.6140,0.6500,0.6280,0.6230,0.6430,0.6290,0.6160,0.6160,0.6480,0.6090,0.6230,0.6240,0.6250,0.6310,0.6130,0.6080,0.6200,0.6240,0.5970,0.6160,0.6480,0.6030,0.6350,0.6270,0.6140,0.6150,0.6060,0.6190,0.5880,0.6350,0.6150,0.6110,0.6100,0.6050,0.6240,0.6100,0.6000,0.6000,0.6010,0.6050,0.6380,0.6100,0.6220,0.6480,0.6350,0.6170,0.6400,0.6340,0.6030,0.6330,0.5940,0.6380,0.6190,0.6080,0.6410,0.6240,0.6310,0.6310,0.6410,0.6360,0.6060,0.5970,0.6200,0.5880,0.6150,0.6170,0.6190,0.6040,0.6060,0.6060,0.5680,0.6120,0.5960,0.6420,0.6310,0.6110,0.6070,0.5870,0.6070,0.6270,0.6280,0.6050,0.6170,0.6240,0.5990,0.6120,0.5960,0.6040,0.6350,0.5770,0.6130,0.6020
UniRand-0.1,0.8550,0.8870,0.8490,0.8750,0.8680,0.8710,0.8540,0.8500,0.8650,0.8890,0.8750,0.8530,0.8830,0.8600,0.8640,0.8680,0.8740,0.8770,0.8850,0.6910,0.6710,0.7150,0.6910,0.7090,0.6950,0.7120,0.7120,0.7030,0.7170,0.7100,0.7170,0.7250,0.6900,0.7250,0.7430,0.6930,0.7130,0.7120,0.7260,0.6870,0.6830,0.7240,0.7200,0.7130,0.7210,0.7000,0.6950,0.7120,0.7140,0.7170,0.6950,0.6720,0.7260,0.7260,0.7250,0.7230,0.7220,0.6950,0.7260,0.7180,0.7250,0.7050,0.6930,0.7200,0.7260,0.6920,0.7020,0.7220,0.7290,0.7160,0.7290,0.6940,0.6920,0.7110,0.7100,0.7240,0.7390,0.7000,0.7320,0.7170,0.7140,0.7110,0.7200,0.7240,0.7470,0.7180,0.7300,0.6990,0.7110,0.7970,0.8150,0.8130,0.7980,0.7620,0.7780,0.8040,0.7940,0.7880,0.7820,0.7730,0.7650,0.8270,0.7870,0.7820,0.7650,0.7850,0.7980,0.7760,0.7950,0.8080,0.8020,0.8020,0.8000,0.7770,0.7930,0.7860,0.8030,0.7730,0.8070,0.7970,0.8000,0.8070,0.8170,0.8080,0.7880,0.7880,0.7740,0.8020,0.7990,0.7980,0.7960,0.7940,0.7710,0.8100,0.7890,0.7840,0.7750,0.8070,0.8130,0.8010,0.7870,0.7930,0.8040,0.8100,0.7870,0.7860,0.8010,0.7950,0.8160,0.7840,0.8060,0.8130,0.8120,0.8040,0.7990,0.7990,0.7970,0.8120,0.7820,0.8020,0.7910,0.7980,0.7930,0.8120,0.8000,0.8080,0.8120,0.8150,0.7990,0.7860,0.7870,0.7960,0.8120,0.7920,0.8010,0.7780,0.7970,0.8050,0.7820,0.8090,0.7880,0.8070,0.7990,0.8010,0.7970,0.7880,0.8040,0.7960,0.8050,0.8060,0.7920,0.8080,0.7810,0.7780,0.7800,0.7750,0.8050,0.7870,0.8150,0.7890
UniRand-0.2,0.8550,0.8870,0.8490,0.8760,0.8690,0.8710,0.8540,0.8540,0.8650,0.8860,0.8700,0.8540,0.8770,0.8620,0.8610,0.8690,0.8750,0.7650,0.8530,0.8490,0.8300,0.8620,0.8460,0.8430,0.8480,0.8700,0.8540,0.8650,0.8640,0.8680,0.8540,0.8590,0.8260,0.8410,0.8850,0.8440,0.8630,0.8520,0.8340,0.8430,0.8470,0.8670,0.8520,0.8470,0.8500,0.8420,0.8470,0.8530,0.8410,0.8750,0.8470,0.8510,0.8500,0.8520,0.8610,0.8580,0.8520,0.8380,0.8670,0.8590,0.8630,0.8570,0.8480,0.8690,0.8490,0.8440,0.8470,0.8410,0.8530,0.8510,0.8550,0.8650,0.8530,0.8440,0.8460,0.8570,0.8720,0.8650,0.8640,0.8590,0.8550,0.8400,0.8660,0.8560,0.8600,0.8760,0.8530,0.8580,0.8690,0.8520,0.8710,0.8560,0.8530,0.8400,0.8400,0.8730,0.8560,0.8570,0.8630,0.8510,0.8530,0.8780,0.8480,0.8640,0.8410,0.8600,0.8660,0.8530,0.8610,0.8480,0.8710,0.8570,0.8740,0.8610,0.8730,0.8560,0.8530,0.8330,0.8620,0.8650,0.8670,0.8660,0.8660,0.8590,0.8510,0.8440,0.8520,0.8550,0.8550,0.8410,0.8630,0.8480,0.8490,0.8530,0.8420,0.8450,0.8350,0.8650,0.8690,0.8570,0.8490,0.8570,0.8640,0.8670,0.8490,0.8300,0.8570,0.8490,0.8650,0.8520,0.8630,0.8610,0.8670,0.8600,0.8490,0.8500,0.8300,0.8780,0.8610,0.8420,0.8610,0.8420,0.8730,0.8810,0.8460,0.8560,0.8730,0.8660,0.8610,0.8580,0.8640,0.8420,0.8800,0.8720,0.8720,0.8370,0.8640,0.8720,0.8510,0.8770,0.8570,0.8700,0.8590,0.8790,0.8700,0.8490,0.8750,0.8580,0.8800,0.8660,0.8640,0.8710,0.8630,0.8490,0.8540,0.8420,0.8810,0.8610,0.8800,0.8660
UniRand-0.5,0.8550,0.8820,0.8480,0.8810,0.8680,0.8710,0.8680,0.8560,0.8630,0.8830,0.8670,0.8580,0.8710,0.8590,0.8400,0.8650,0.8730,0.8640,0.8770,0.8710,0.8420,0.8740,0.8480,0.8680,0.8560,0.8620,0.8790,0.8830,0.8650,0.8550,0.8620,0.8650,0.8450,0.8610,0.9020,0.8550,0.8780,0.8670,0.8560,0.8640,0.8620,0.8650,0.8640,0.8700,0.8480,0.8790,0.8550,0.8500,0.8480,0.8860,0.8730,0.8620,0.8540,0.8730,0.8730,0.8740,0.8600,0.8490,0.8770,0.8670,0.8680,0.8590,0.8590,0.8800,0.8610,0.8560,0.8630,0.8590,0.8810,0.8610,0.8590,0.8800,0.8590,0.8650,0.8690,0.8660,0.8830,0.8650,0.8830,0.8580,0.8710,0.8530,0.8730,0.8760,0.8790,0.8870,0.8730,0.8770,0.8700,0.8650,0.8770,0.8750,0.8590,0.8520,0.8520,0.8860,0.8620,0.8660,0.8750,0.8680,0.8690,0.8850,0.8620,0.8820,0.8690,0.8740,0.8790,0.8730,0.8690,0.8630,0.8720,0.8670,0.8720,0.8680,0.8710,0.8710,0.8740,0.8510,0.8690,0.8680,0.8810,0.8650,0.8780,0.8730,0.8590,0.8500,0.8500,0.8620,0.8630,0.8550,0.8750,0.8710,0.8630,0.8680,0.8540,0.8620,0.8500,0.8610,0.8710,0.8750,0.8570,0.8660,0.8630,0.8760,0.8570,0.8440,0.8620,0.8560,0.8780,0.8720,0.8700,0.8750,0.8700,0.8700,0.8540,0.8660,0.8500,0.8740,0.8620,0.8640,0.8710,0.8550,0.8860,0.8910,0.8610,0.8670,0.8720,0.8780,0.8660,0.8610,0.8730,0.8550,0.8770,0.8740,0.8750,0.8630,0.8610,0.8750,0.8490,0.8910,0.8680,0.8830,0.8730,0.8810,0.8730,0.8550,0.8760,0.8710,0.8800,0.8670,0.8660,0.8770,0.8560,0.8570,0.8540,0.8460,0.8820,0.8730,0.8870,0.8680
