ALS-0.01,0.6470,0.6510,0.6600,0.6360,0.6070,0.5790,0.5510,0.5220,0.4810,0.4640,0.4340,0.4140,0.3970,0.3900,0.3930,0.3980,0.4030,0.4160,0.4460,0.4530,0.4640,0.4760,0.4850,0.4970,0.4960,0.5080,0.5180,0.5310,0.5300,0.5400,0.5470,0.5590,0.5680,0.5790,0.5850,0.5720,0.5510,0.5290,0.5170,0.4900,0.4750,0.4540,0.4350,0.4170,0.4130
ALS-0.05,0.6470,0.6510,0.6590,0.6330,0.6060,0.5770,0.5510,0.5230,0.4850,0.4680,0.4400,0.4230,0.4100,0.4070,0.4110,0.4150,0.4160,0.4260,0.4550,0.4610,0.4700,0.4820,0.4890,0.4980,0.4950,0.5090,0.5200,0.5340,0.5310,0.5420,0.5490,0.5570,0.5620,0.5720,0.5800,0.5690,0.5500,0.5310,0.5220,0.4970,0.4840,0.4640,0.4490,0.4350,0.4290
ALS-0.1,0.6470,0.6510,0.6590,0.6350,0.6100,0.5820,0.5580,0.5360,0.5010,0.4900,0.4660,0.4500,0.4420,0.4430,0.4500,0.4480,0.4460,0.4430,0.4630,0.4590,0.4570,0.4660,0.4630,0.4670,0.4600,0.4750,0.4860,0.5080,0.5100,0.5250,0.5380,0.5480,0.5580,0.5690,0.5770,0.5750,0.5600,0.5440,0.5380,0.5180,0.5040,0.4880,0.4720,0.4500,0.4390
ALS-0.2,0.6470,0.6510,0.6590,0.6350,0.6060,0.5770,0.5500,0.5230,0.4910,0.4750,0.4510,0.4320,0.4230,0.4260,0.4360,0.4360,0.4350,0.4360,0.4570,0.4620,0.4670,0.4790,0.4850,0.4910,0.4860,0.5050,0.5210,0.5420,0.5400,0.5510,0.5600,0.5700,0.5770,0.5830,0.5880,0.5820,0.5610,0.5430,0.5360,0.5140,0.4980,0.4780,0.4580,0.4410,0.4340
ALS-0.5,0.6470,0.6520,0.6590,0.6330,0.6060,0.5830,0.5660,0.5480,0.5200,0.5130,0.4980,0.4860,0.4830,0.4940,0.5070,0.4950,0.4800,0.4710,0.4800,0.4690,0.4640,0.4680,0.4660,0.4650,0.4550,0.4800,0.4980,0.5170,0.5230,0.5370,0.5440,0.5410,0.5390,0.5400,0.5310,0.5310,0.5390,0.5300,0.5230,0.5270,0.5290,0.5440,0.5380,0.5230,0.5340
