cEDDM-0.01,0.7920,0.7540,0.7440,0.7240,0.7660,0.7780,0.7000,0.6500,0.6790,0.7080,0.6960,0.7360,0.7550,0.7390,0.7270,0.7270,0.7500,0.8150,0.8050,0.8030,0.7800,0.7740,0.6740,0.6990,0.6950,0.6830,0.7060,0.7260,0.7360,0.7380,0.7820,0.7890,0.8520,0.8550,0.8470,0.8380,0.8460,0.8470,0.8470,0.8450,0.7530,0.6850,0.6240,0.5520,0.4970,0.4950,0.4400,0.3420,0.2420,0.1780,0.2350,0.2850,0.3650,0.4500,0.5110,0.5200,0.5720,0.6220,0.6770,0.6950,0.6830,0.6550,0.6170,0.5800,0.5430,0.5060,0.5050,0.5320,0.5420,0.5600,0.5780,0.5900,0.5490,0.5510,0.5580,0.5670,0.5720,0.5550,0.5380,0.4930,0.4530,0.4490,0.5120,0.5210,0.5300,0.5300,0.4960,0.4620,0.4540,0.4550,0.4240,0.4540,0.4330,0.3740,0.3660,0.3550,0.3680,0.3870,0.3940,0.4280,0.4880,0.4580,0.4640,0.5130,0.5060,0.4800,0.4790,0.4590,0.4440,0.4290,0.3760,0.3240,0.2860,0.2460,0.2220,0.2320,0.2200,0.2530,0.2400,0.2110,0.2290,0.2540,0.2840,0.3180,0.3390,0.3650,0.3750,0.3410,0.3530,0.3720
cEDDM-0.05,0.7920,0.7540,0.7630,0.7430,0.7850,0.7970,0.7190,0.6690,0.6980,0.7270,0.7130,0.7530,0.7530,0.7370,0.7250,0.7250,0.7490,0.8150,0.8050,0.8050,0.7840,0.7780,0.6780,0.7050,0.7010,0.6890,0.7100,0.7290,0.7390,0.7390,0.7830,0.7900,0.8550,0.8540,0.8430,0.8300,0.8380,0.8390,0.8390,0.8370,0.7450,0.6770,0.6140,0.5440,0.4870,0.4530,0.4000,0.3020,0.2020,0.1380,0.1950,0.2450,0.3240,0.4080,0.4730,0.5180,0.5710,0.6240,0.6790,0.7000,0.6900,0.6610,0.6310,0.6000,0.5680,0.5330,0.5330,0.5560,0.5620,0.5700,0.5780,0.5800,0.5730,0.5360,0.5080,0.5200,0.5290,0.5090,0.4930,0.4790,0.4500,0.4370,0.4540,0.5040,0.5500,0.5530,0.5700,0.5820,0.5750,0.5710,0.5920,0.6250,0.6140,0.5570,0.5040,0.4630,0.4040,0.3690,0.3700,0.3940,0.4220,0.4250,0.4290,0.4610,0.5020,0.5030,0.5130,0.5160,0.5330,0.5230,0.4900,0.4630,0.4660,0.4760,0.4670,0.4740,0.4640,0.4940,0.4860,0.4450,0.4100,0.3910,0.3650,0.3490,0.3340,0.3530,0.3890,0.3780,0.3800,0.4160
cEDDM-0.1,0.7920,0.7640,0.7730,0.7530,0.7950,0.8070,0.7290,0.6790,0.7080,0.7370,0.7100,0.7400,0.7400,0.7240,0.7120,0.7120,0.7360,0.8240,0.8100,0.8090,0.8200,0.8150,0.7150,0.7420,0.7380,0.7260,0.7460,0.7430,0.7570,0.7580,0.7830,0.7880,0.8540,0.8510,0.8380,0.8200,0.8320,0.8340,0.8340,0.8330,0.7410,0.6720,0.6080,0.5400,0.4830,0.4540,0.3980,0.2990,0.1990,0.1340,0.1910,0.2370,0.3080,0.3880,0.4480,0.4890,0.5400,0.5920,0.6450,0.6660,0.6540,0.6330,0.6100,0.5840,0.5630,0.5350,0.5390,0.5620,0.5690,0.5770,0.5870,0.5910,0.5440,0.5410,0.5460,0.5540,0.5580,0.5480,0.5380,0.5000,0.4720,0.4820,0.5460,0.5600,0.5700,0.5720,0.5360,0.4970,0.4890,0.4890,0.4540,0.4770,0.4450,0.3800,0.3640,0.3500,0.3610,0.3760,0.3730,0.4120,0.4800,0.4530,0.4700,0.5110,0.4970,0.4600,0.4570,0.4410,0.4380,0.4200,0.3640,0.3100,0.2740,0.2500,0.2390,0.2590,0.2570,0.2970,0.2800,0.2510,0.2610,0.2840,0.3010,0.3270,0.3500,0.3790,0.3890,0.3510,0.3650,0.3870
cEDDM-0.2,0.7920,0.7730,0.7810,0.7610,0.8030,0.8150,0.7370,0.6870,0.7160,0.7450,0.7080,0.7290,0.7300,0.7140,0.6940,0.6940,0.7180,0.8060,0.7940,0.7940,0.8160,0.8100,0.7100,0.7370,0.7410,0.7290,0.7500,0.7470,0.7590,0.7590,0.7830,0.7890,0.8600,0.8530,0.7930,0.7090,0.7160,0.7130,0.7130,0.7120,0.6200,0.5460,0.4770,0.4130,0.4030,0.4410,0.3910,0.3740,0.3670,0.3340,0.3880,0.4370,0.5100,0.5850,0.6450,0.6800,0.7270,0.7000,0.6600,0.6460,0.6300,0.6110,0.5940,0.5770,0.5590,0.5440,0.5540,0.5790,0.5840,0.5930,0.6070,0.6090,0.5540,0.5520,0.5600,0.5660,0.5720,0.5710,0.5640,0.5280,0.5130,0.5250,0.5920,0.6040,0.6100,0.6080,0.5590,0.5080,0.4990,0.4990,0.4540,0.4630,0.3930,0.3250,0.3000,0.2840,0.3000,0.3100,0.3040,0.3460,0.4150,0.4100,0.4650,0.5050,0.4980,0.4630,0.4660,0.4580,0.4640,0.4490,0.3930,0.3320,0.2950,0.2720,0.2590,0.2770,0.2770,0.3190,0.3040,0.2760,0.2810,0.2930,0.3040,0.3190,0.3540,0.3900,0.3960,0.3560,0.3550,0.3650
cEDDM-0.5,0.7920,0.7860,0.7920,0.7720,0.8140,0.8260,0.7480,0.6980,0.7150,0.7360,0.6980,0.7060,0.7090,0.6930,0.6810,0.6810,0.7600,0.8480,0.8470,0.8550,0.8770,0.8720,0.7720,0.7970,0.7930,0.7820,0.7730,0.7700,0.7080,0.6080,0.6210,0.6260,0.7150,0.6810,0.6170,0.5280,0.4890,0.4870,0.5620,0.6570,0.5770,0.5010,0.4140,0.3790,0.3720,0.4150,0.4600,0.4640,0.4620,0.4330,0.4810,0.5230,0.5840,0.6490,0.7000,0.7230,0.6920,0.6390,0.5890,0.5640,0.5440,0.5290,0.5260,0.5220,0.5190,0.5150,0.5280,0.5560,0.5610,0.5760,0.5970,0.5980,0.5400,0.5330,0.5310,0.5330,0.5350,0.5280,0.5090,0.4570,0.4350,0.4450,0.5090,0.5220,0.5300,0.5320,0.4870,0.4380,0.4310,0.4410,0.4060,0.4370,0.3800,0.3130,0.2980,0.2780,0.2970,0.3170,0.3340,0.3780,0.4360,0.4030,0.4380,0.4660,0.4450,0.4160,0.4020,0.3850,0.3750,0.3630,0.3260,0.2930,0.2690,0.2590,0.2510,0.2650,0.2790,0.3270,0.3210,0.2940,0.2870,0.2880,0.3000,0.3080,0.3440,0.3770,0.3810,0.3380,0.3430,0.3570
