Fixed-0.01,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0410,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0400,0.0410,0.0410,0.0410,0.0410,0.0420,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410
Fixed-0.05,0.0410,0.0380,0.0360,0.0340,0.0320,0.0300,0.0260,0.0230,0.0210,0.0190,0.0170,0.0180,0.0170,0.0160,0.0160,0.0160,0.0170,0.0180,0.0170,0.0160,0.0160,0.0160,0.0170,0.0180,0.0170,0.0160,0.0170,0.0180,0.0200,0.0230,0.0250,0.0270,0.0290,0.0290,0.0290,0.0320,0.0320,0.0320,0.0320,0.0320,0.0310,0.0310,0.0300,0.0310,0.0330,0.0330,0.0350,0.0360,0.0370,0.0370,0.0380,0.0380,0.0400,0.0410,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0420,0.0410,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0400,0.0410,0.0420,0.0420,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0420,0.0420,0.0410,0.0410,0.0390,0.0390,0.0390,0.0390,0.0380,0.0380,0.0360,0.0360,0.0370,0.0370,0.0380,0.0380,0.0390,0.0390,0.0390,0.0380,0.0390,0.0390,0.0390,0.0390,0.0390,0.0390,0.0370,0.0370,0.0390,0.0400,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0390,0.0390,0.0380,0.0380,0.0380,0.0380,0.0380,0.0380,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0400,0.0390,0.0390,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0420,0.0420,0.0410,0.0410,0.0410,0.0400,0.0400,0.0400,0.0380,0.0380,0.0390,0.0390,0.0390,0.0390,0.0390,0.0400,0.0410,0.0410,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420
Fixed-0.1,0.0410,0.0400,0.0400,0.0400,0.0390,0.0380,0.0360,0.0350,0.0350,0.0350,0.0340,0.0340,0.0330,0.0310,0.0310,0.0310,0.0300,0.0300,0.0300,0.0290,0.0300,0.0300,0.0300,0.0310,0.0320,0.0320,0.0340,0.0340,0.0330,0.0330,0.0330,0.0340,0.0340,0.0350,0.0350,0.0360,0.0360,0.0370,0.0380,0.0400,0.0400,0.0400,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0390,0.0390,0.0400,0.0400,0.0400,0.0410,0.0390,0.0370,0.0360,0.0350,0.0350,0.0350,0.0340,0.0340,0.0360,0.0350,0.0370,0.0380,0.0390,0.0400,0.0400,0.0400,0.0400,0.0400,0.0390,0.0390,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0390,0.0390,0.0390,0.0390,0.0390,0.0400,0.0390,0.0390,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0410,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0390,0.0390,0.0390,0.0380,0.0380,0.0380,0.0370,0.0370,0.0370,0.0370,0.0380,0.0380,0.0380,0.0390,0.0400,0.0390,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0400,0.0380
Fixed-0.2,0.0410,0.0400,0.0390,0.0380,0.0370,0.0350,0.0330,0.0310,0.0310,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0320,0.0330,0.0340,0.0320,0.0320,0.0320,0.0330,0.0330,0.0340,0.0350,0.0350,0.0330,0.0330,0.0340,0.0340,0.0340,0.0340,0.0350,0.0350,0.0350,0.0340,0.0360,0.0360,0.0370,0.0380,0.0390,0.0390,0.0390,0.0390,0.0390,0.0400,0.0400,0.0410,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0410,0.0400,0.0380,0.0370,0.0380,0.0380,0.0380,0.0380,0.0370,0.0370,0.0390,0.0400,0.0410,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0410,0.0400,0.0380,0.0380,0.0380,0.0370,0.0360,0.0350,0.0350,0.0360,0.0370,0.0370,0.0390,0.0390,0.0390,0.0410,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420
Fixed-0.5,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0410,0.0410,0.0410,0.0410,0.0390,0.0370,0.0380,0.0370,0.0370,0.0370,0.0370,0.0370,0.0380,0.0380,0.0400,0.0420,0.0410,0.0410,0.0420,0.0400,0.0400,0.0400,0.0380,0.0360,0.0360,0.0360,0.0360,0.0370,0.0360,0.0380,0.0380,0.0380,0.0390,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0390,0.0380,0.0390,0.0370,0.0370,0.0350,0.0350,0.0330,0.0340,0.0330,0.0350,0.0360,0.0350,0.0370,0.0380,0.0390,0.0390,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0400,0.0400,0.0400,0.0390,0.0390,0.0400,0.0400,0.0400,0.0400,0.0390,0.0410,0.0410,0.0410,0.0410,0.0410,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0400,0.0390,0.0390,0.0400,0.0380,0.0360,0.0360,0.0370,0.0370,0.0370,0.0380,0.0390,0.0390,0.0390,0.0410,0.0420,0.0420,0.0410,0.0410,0.0420,0.0420,0.0420,0.0420,0.0410,0.0410,0.0420,0.0410,0.0420,0.0420,0.0400,0.0390,0.0390,0.0390,0.0400,0.0400,0.0390,0.0400,0.0390,0.0390,0.0400,0.0410,0.0410,0.0400,0.0380,0.0380,0.0390,0.0390,0.0390,0.0390,0.0390,0.0390,0.0400,0.0410,0.0410,0.0410,0.0400,0.0390,0.0380,0.0380,0.0380,0.0380,0.0370,0.0370,0.0380,0.0380,0.0390,0.0390,0.0400,0.0400,0.0400,0.0400,0.0410,0.0410,0.0410,0.0410,0.0390,0.0400,0.0410,0.0410,0.0410,0.0410,0.0390,0.0380
