Fixed-0.01,0.9970,1.0000,1.0000,0.2900,0.0000,1.0000,0.9790,1.0000,1.0000,0.9310,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.2770,0.4820,0.0000,0.0000,0.2080,0.8660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9550,0.9970,1.0000,0.8310,1.0000,1.0000,0.9760,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3140,0.7290,1.0000,0.8610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5170,0.9960,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9990,0.8190,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5370,1.0000,0.3390,0.0000,0.0370,1.0000
Fixed-0.05,0.9970,1.0000,1.0000,0.2900,0.0000,1.0000,0.9790,1.0000,1.0000,0.9310,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.2770,0.4820,0.0000,0.0000,0.2080,0.8660,0.0000,0.0000,0.0000,0.0000,0.0000,0.2270,0.5670,0.5460,0.9550,0.9970,1.0000,0.8860,1.0000,1.0000,0.9760,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8800,0.7620,0.8440,0.8570,0.8750,0.9580,0.9040,0.9300,0.9290,0.0000,0.0000,0.0000,1.0000,0.3840,0.7610,0.9790,0.8610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9920,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9950,1.0000,0.9170,0.9540,0.9670,0.9720,0.9730,0.9820,0.9760,0.9320,0.9360,0.9980,0.9970,0.9980,0.9210,0.8310,0.9160,0.9550,0.9410,0.9440,0.9470,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9870,0.9990,0.9190,0.9990,0.0090,0.0130,0.0150,0.0100,0.0180,0.7250,0.9530,0.9890,0.8490,1.0000,0.9300,1.0000,0.9980,1.0000
Fixed-0.1,0.9970,1.0000,1.0000,0.2900,0.0000,1.0000,0.9790,1.0000,1.0000,0.9310,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.2770,0.4820,0.0000,0.0000,0.2080,0.8660,0.0000,0.0000,0.0000,0.0000,0.0000,0.9630,0.9170,0.9400,0.9610,0.9970,1.0000,0.8400,1.0000,1.0000,0.9850,0.9980,1.0000,1.0000,1.0000,1.0000,1.0000,0.9630,0.9690,0.9770,0.9750,0.9540,0.9740,0.9730,0.9740,0.9820,1.0000,1.0000,1.0000,1.0000,0.7300,0.8180,1.0000,0.9080,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9960,1.0000,0.9890,0.9910,0.9920,0.9970,0.9970,1.0000,1.0000,0.9870,0.9700,1.0000,1.0000,1.0000,0.9620,0.9670,0.9850,0.9930,0.9930,0.9930,0.9910,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9770,0.9990,0.9770,0.9840,0.9850,0.9900,0.9850,0.9790,0.9950,1.0000,0.8980,1.0000,0.3910,1.0000,0.9980,0.9980
Fixed-0.2,0.9970,1.0000,1.0000,0.2900,0.0000,1.0000,0.9790,1.0000,1.0000,0.9310,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.2770,0.4820,0.0000,0.0000,0.2080,0.6190,0.9980,1.0000,0.9960,0.9900,1.0000,0.9980,0.9960,0.9990,0.9510,0.9930,1.0000,0.8930,0.9990,1.0000,0.9960,0.9900,1.0000,0.9980,0.9990,0.9980,1.0000,0.9890,0.9930,0.9950,0.9910,0.9930,0.9910,0.9930,0.9950,0.9980,0.9890,1.0000,1.0000,1.0000,0.7430,0.8130,0.9690,0.9120,0.9950,0.9980,0.9990,0.9980,1.0000,0.9990,0.9970,0.9990,0.9980,1.0000,1.0000,1.0000,1.0000,1.0000,0.9950,0.9930,0.9960,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9800,1.0000,0.9960,0.9990,1.0000,1.0000,1.0000,1.0000,1.0000,0.9910,0.9630,1.0000,1.0000,1.0000,0.9240,0.9940,0.9920,0.9950,0.9950,0.9950,0.9950,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9990,0.9880,1.0000,0.9920,0.9910,0.9940,0.9990,0.9960,0.9910,0.9970,1.0000,0.9130,0.9970,0.5400,1.0000,0.9400,1.0000
Fixed-0.5,0.9970,1.0000,1.0000,0.2900,1.0000,0.9950,0.9930,0.9990,0.9990,0.9810,0.9980,0.9980,0.9980,1.0000,0.9920,0.9990,0.9710,0.7440,1.0000,0.9870,0.9870,0.9790,0.9970,1.0000,1.0000,0.9940,1.0000,1.0000,0.9920,0.9950,0.9940,1.0000,1.0000,0.9750,1.0000,1.0000,0.9990,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9970,0.9900,0.9970,0.9940,0.9960,0.9940,0.9960,0.9960,0.9980,1.0000,1.0000,1.0000,0.9990,0.8620,0.9560,0.9980,0.9630,1.0000,0.9990,1.0000,0.9990,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9950,1.0000,0.9980,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9970,0.9700,1.0000,1.0000,1.0000,0.9970,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9940,0.9990,0.9910,0.9990,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9970,0.9960,0.4360,1.0000,0.9840,1.0000
